id,genre
511, 'Platform'
512,'Platform'
513,'Adventure'
513, 'Shooter'
514,'Adventure'
514, 'Visual Novel'
515,'Adventure'
515, 'Indie'
516,'Adventure'
516, 'Arcade'
516, 'Indie'
516, 'RPG'
516, 'Shooter'
517,'Adventure'
518,'Adventure'
518, 'Puzzle'
519,'Racing'
520,'Adventure'
520, 'Brawler'
520, 'Indie'
520, 'RPG'
521,'Adventure'
521, 'Indie'
521, 'Platform'
521, 'RPG'
522,'Card & Board Game'
523,'Adventure'
524,'Racing'
525,'RPG'
525, 'Turn Based Strategy'
526,'Adventure'
526, 'Indie'
526, 'Point-and-Click'
526, 'Puzzle'
527,'Adventure'
527, 'Puzzle'
528,'Adventure'
528, 'RPG'
529,'Adventure'
529, 'Indie'
529, 'RPG'
529, 'Strategy'
529, 'Turn Based Strategy'
530,'Adventure'
530, 'Shooter'
531,'Adventure'
531, 'Music'
531, 'Shooter'
532,'Adventure'
532, 'RPG'
532, 'Turn Based Strategy'
533,'Adventure'
533, 'Indie'
534,'Adventure'
534, 'Shooter'
534, 'Tactical'
535,'Adventure'
535, 'Indie'
535, 'Platform'
535, 'Puzzle'
535, 'RPG'
536,'Fighting'
536, 'Platform'
537,'Platform'
538,'Fighting'
539,'Adventure'
539, 'Visual Novel'
540,'Adventure'
540, 'Brawler'
540, 'Platform'
540, 'RPG'
540, 'Shooter'
541,'Adventure'
541, 'Indie'
541, 'Puzzle'
541, 'Shooter'
542,'Adventure'
543,'RPG'
543, 'Simulator'
543, 'Visual Novel'
544,'Puzzle'
544, 'Quiz/Trivia'
545,'RPG'
545, 'Simulator'
546,'Adventure'
546, 'Shooter'
546, 'Tactical'
547,'Adventure'
547, 'Platform'
547, 'Strategy'
548,'Adventure'
548, 'Indie'
548, 'Point-and-Click'
548, 'Puzzle'
548, 'RPG'
549,'Indie'
549, 'Puzzle'
549, 'Strategy'
550,'Adventure'
550, 'RPG'
551,'Fighting'
551, 'Platform'
552,'Adventure'
552, 'Platform'
553,'Shooter'
554,'Adventure'
554, 'Brawler'
554, 'RPG'
555,'Adventure'
555, 'Platform'
556,'Adventure'
556, 'Puzzle'
556, 'Simulator'
556, 'Visual Novel'
557,'Adventure'
557, 'Platform'
557, 'Shooter'
558,'Adventure'
558, 'RPG'
559,'Adventure'
559, 'Brawler'
560,'Adventure'
560, 'Platform'
561,'Adventure'
561, 'Puzzle'
562,'Adventure'
562, 'Puzzle'
563,'Adventure'
563, 'Platform'
563, 'Shooter'
564,'Adventure'
564, 'RPG'
565,'Adventure'
565, 'Platform'
566,'Adventure'
567,'Adventure'
567, 'RPG'
567, 'Turn Based Strategy'
568,'Adventure'
568, 'Indie'
568, 'Point-and-Click'
568, 'RPG'
568, 'Simulator'
568, 'Visual Novel'
569,'RPG'
569, 'Shooter'
570,'Adventure'
570, 'Indie'
570, 'Platform'
571,'Platform'
572,'Shooter'
573,'Adventure'
573, 'RPG'
574,'Adventure'
574, 'Shooter'
575,'Adventure'
575, 'Shooter'
576,'Adventure'
576, 'Simulator'
577,'Shooter'
578,'Adventure'
578, 'Shooter'
579,'Adventure'
579, 'RPG'
579, 'Shooter'
579, 'Simulator'
579, 'Strategy'
580,'Adventure'
580, 'Point-and-Click'
580, 'Puzzle'
581,'Adventure'
581, 'RPG'
582,'Shooter'
583,'Adventure'
583, 'RPG'
584,'Adventure'
584, 'Indie'
584, 'Shooter'
585,'Adventure'
585, 'RPG'
586,'Adventure'
586, 'Indie'
586, 'Shooter'
586, 'Sport'
587,'RPG'
588,'Adventure'
588, 'RPG'
588, 'Strategy'
588, 'Turn Based Strategy'
589,'Card & Board Game'
589, 'Simulator'
589, 'Strategy'
590,'Adventure'
590, 'Fighting'
591,'Arcade'
592,'RPG'
592, 'Strategy'
593,'Fighting'
594,'RPG'
595,'Adventure'
595, 'Brawler'
595, 'RPG'
596,'Adventure'
596, 'Indie'
596, 'Platform'
597,'Adventure'
597, 'RPG'
598,'Adventure'
598, 'Platform'
599,'Arcade'
599, 'Fighting'
600,'Adventure'
600, 'Point-and-Click'
600, 'Puzzle'
601,'RPG'
601, 'Shooter'
602,'Adventure'
602, 'Platform'
603,'Adventure'
603, 'Indie'
603, 'Puzzle'
603, 'RPG'
604,'Shooter'
605,'Adventure'
605, 'Indie'
605, 'Puzzle'
605, 'Simulator'
605, 'Strategy'
606,'Adventure'
606, 'Platform'
607,'Adventure'
607, 'Shooter'
608,'Adventure'
608, 'RPG'
608, 'Turn Based Strategy'
609,'Card & Board Game'
609, 'Indie'
609, 'Puzzle'
609, 'RPG'
609, 'Simulator'
609, 'Strategy'
609, 'Turn Based Strategy'
610,'Card & Board Game'
610, 'Strategy'
611,'Adventure'
611, 'RPG'
612,'Adventure'
612, 'Indie'
612, 'Point-and-Click'
612, 'Simulator'
612, 'Strategy'
613,'Fighting'
614,'Adventure'
614, 'Visual Novel'
615,'Adventure'
615, 'RPG'
616,'Brawler'
617,'RPG'
618,'Adventure'
618, 'Indie'
618, 'Platform'
618, 'RPG'
619,'Adventure'
619, 'Puzzle'
619, 'RPG'
620,'Adventure'
620, 'Platform'
621,'Adventure'
622,'Adventure'
622, 'Platform'
622, 'Shooter'
623,'Shooter'
623, 'Strategy'
624,'Adventure'
624, 'RPG'
625,'Adventure'
625, 'RPG'
626,'Adventure'
626, 'Indie'
626, 'Puzzle'
627,'Brawler'
627, 'RPG'
628,'Platform'
629,'RPG'
629, 'Strategy'
629, 'Tactical'
630,'Adventure'
630, 'Brawler'
630, 'Puzzle'
631,'Adventure'
631, 'Platform'
632,'Sport'
633,'Adventure'
633, 'RPG'
633, 'Strategy'
634,'Shooter'
635,'Simulator'
635, 'Sport'
636,'Racing'
637,'Adventure'
637, 'Puzzle'
637, 'RPG'
637, 'Strategy'
637, 'Visual Novel'
638,'Adventure'
638, 'RPG'
638, 'Shooter'
639,'Music'
639, 'Simulator'
640,'Simulator'
640, 'Strategy'
640, 'Turn Based Strategy'
641,'Adventure'
641, 'Brawler'
641, 'RPG'
642,'Shooter'
643,'RPG'
643, 'Strategy'
643, 'Tactical'
643, 'Turn Based Strategy'
644,'Adventure'
644, 'Indie'
644, 'Music'
644, 'Puzzle'
644, 'RPG'
645,'Fighting'
646,'Adventure'
646, 'Shooter'
647,'Adventure'
647, 'RPG'
647, 'Shooter'
648,'Adventure'
648, 'RPG'
648, 'Simulator'
648, 'Visual Novel'
649,'Adventure'
649, 'Shooter'
650,'Adventure'
650, 'RPG'
651,'Adventure'
651, 'Indie'
651, 'Music'
651, 'RPG'
652,'Adventure'
652, 'Indie'
652, 'Simulator'
652, 'Strategy'
653,'Adventure'
653, 'RPG'
653, 'Strategy'
654,'Adventure'
654, 'Brawler'
655,'Adventure'
655, 'RPG'
655, 'Turn Based Strategy'
656,'RPG'
656, 'Strategy'
656, 'Tactical'
656, 'Turn Based Strategy'
657,'Indie'
657, 'RPG'
657, 'Simulator'
657, 'Strategy'
657, 'Turn Based Strategy'
658,'Adventure'
658, 'Platform'
658, 'Shooter'
659,'Adventure'
659, 'RPG'
659, 'Strategy'
659, 'Visual Novel'
660,'Adventure'
660, 'Indie'
660, 'RPG'
660, 'Visual Novel'
661,'Shooter'
661, 'Strategy'
662,'Adventure'
662, 'Shooter'
663,'Brawler'
663, 'Platform'
664,'Adventure'
664, 'Puzzle'
665,'Shooter'
665, 'Simulator'
666,'Fighting'
667,'Adventure'
667, 'Brawler'
667, 'Shooter'
668,'Adventure'
669,'Adventure'
669, 'Indie'
669, 'Point-and-Click'
669, 'Puzzle'
670,'Brawler'
670, 'RPG'
671,'Adventure'
671, 'Brawler'
671, 'Platform'
671, 'RPG'
672,'Adventure'
672, 'Shooter'
673,'Adventure'
673, 'Brawler'
673, 'Platform'
674,'Adventure'
674, 'Indie'
674, 'Platform'
675,'Platform'
676,'Arcade'
676, 'Platform'
676, 'Shooter'
677,'Adventure'
678,'RPG'
678, 'Strategy'
679,'Platform'
680,'Adventure'
680, 'RPG'
681,'Adventure'
681, 'Platform'
681, 'Puzzle'
682,'Adventure'
682, 'Indie'
683,'RPG'
684,'RPG'
684, 'Turn Based Strategy'
685,'Adventure'
686,'Visual Novel'
687,'Adventure'
687, 'Arcade'
687, 'Brawler'
687, 'Fighting'
688,'Adventure'
688, 'Platform'
689,'Arcade'
689, 'Puzzle'
690,'Adventure'
690, 'Real Time Strategy'
691,'Adventure'
691, 'Visual Novel'
692,'Adventure'
692, 'RPG'
693,'Adventure'
693, 'Platform'
693, 'Shooter'
694,'RPG'
694, 'Strategy'
694, 'Tactical'
695,'Adventure'
695, 'Racing'
695, 'Sport'
696,'Sport'
697,'Adventure'
697, 'Indie'
697, 'Platform'
697, 'Puzzle'
697, 'Strategy'
698,'RPG'
698, 'Shooter'
699,'Adventure'
699, 'RPG'
700,'Card & Board Game'
700, 'Platform'
700, 'Puzzle'
701,'Adventure'
701, 'Indie'
701, 'Point-and-Click'
702,'Adventure'
702, 'Platform'
702, 'Puzzle'
703,'Adventure'
703, 'Puzzle'
704,'Adventure'
705,'Platform'
706,'Adventure'
706, 'RPG'
706, 'Simulator'
707,'Adventure'
707, 'RPG'
708,'Adventure'
709,'Adventure'
709, 'Platform'
710,'Adventure'
710, 'RPG'
711,'Indie'
711, 'Simulator'
712,'Adventure'
712, 'Racing'
712, 'Shooter'
713,
714,'Adventure'
714, 'Platform'
715,'Adventure'
715, 'RPG'
715, 'Shooter'
716,'Adventure'
716, 'RPG'
716, 'Simulator'
716, 'Strategy'
716, 'Tactical'
716, 'Visual Novel'
717,'Adventure'
717, 'Shooter'
717, 'Tactical'
718,'Adventure'
718, 'Racing'
718, 'Shooter'
719,'RPG'
720,'Adventure'
720, 'RPG'
721,'Music'
721, 'Platform'
721, 'Racing'
721, 'Sport'
722,'Arcade'
722, 'Indie'
722, 'Simulator'
722, 'Strategy'
723,'Adventure'
723, 'RPG'
724,'Indie'
724, 'Music'
725,'RPG'
725, 'Strategy'
725, 'Turn Based Strategy'
726,'Adventure'
726, 'Shooter'
727,'Platform'
727, 'Puzzle'
727, 'Shooter'
728,'Adventure'
728, 'RPG'
729,'Adventure'
729, 'Brawler'
729, 'Platform'
730,'Adventure'
730, 'RPG'
730, 'Turn Based Strategy'
731,'Adventure'
731, 'Indie'
731, 'RPG'
732,'Adventure'
732, 'Indie'
732, 'Visual Novel'
733,'Adventure'
733, 'Platform'
734,'Indie'
734, 'RPG'
735,'Adventure'
735, 'RPG'
736,'RPG'
737,'Adventure'
737, 'Brawler'
737, 'Racing'
737, 'Shooter'
738,'Adventure'
738, 'Shooter'
739,'Adventure'
739, 'Indie'
739, 'Puzzle'
740,'Fighting'
741,'Adventure'
741, 'Arcade'
741, 'Platform'
742,'Adventure'
742, 'Brawler'
742, 'Puzzle'
743,'Adventure'
743, 'RPG'
743, 'Shooter'
744,'Arcade'
744, 'Indie'
744, 'Music'
744, 'Puzzle'
745,'Adventure'
745, 'Fighting'
745, 'Shooter'
745, 'Simulator'
745, 'Strategy'
746,'Adventure'
746, 'Brawler'
746, 'RPG'
747,'Adventure'
747, 'Indie'
747, 'Puzzle'
748,'Shooter'
749,'Point-and-Click'
749, 'Puzzle'
749, 'Visual Novel'
750,'Adventure'
751,'Platform'
752,'RPG'
752, 'Strategy'
752, 'Tactical'
753,'Adventure'
753, 'Brawler'
753, 'Indie'
753, 'RPG'
753, 'Simulator'
754,'Adventure'
754, 'Real Time Strategy'
755,'Adventure'
755, 'Indie'
755, 'Point-and-Click'
755, 'Simulator'
755, 'Strategy'
756,'Adventure'
756, 'Simulator'
756, 'Visual Novel'
757,'Adventure'
757, 'RPG'
758,'Adventure'
758, 'Point-and-Click'
758, 'Puzzle'
758, 'RPG'
758, 'Visual Novel'
759,'Adventure'
759, 'Shooter'
760,'RPG'
760, 'Simulator'
760, 'Strategy'
761,'Platform'
762,'Indie'
762, 'RPG'
762, 'Simulator'
762, 'Strategy'
763,'Card & Board Game'
764,'Adventure'
764, 'Simulator'
765,'Simulator'
766,'RPG'
766, 'Strategy'
766, 'Turn Based Strategy'
767,'Adventure'
767, 'Indie'
767, 'Platform'
768,'Adventure'
768, 'RPG'
769,'Indie'
769, 'Strategy'
770,'Adventure'
771,'Adventure'
771, 'RPG'
772,'Adventure'
772, 'RPG'
772, 'Turn Based Strategy'
773,'Fighting'
773, 'Indie'
774,'Shooter'
774, 'Strategy'
775,'Adventure'
775, 'Brawler'
775, 'RPG'
776,'Adventure'
776, 'RPG'
777,'Adventure'
777, 'Brawler'
777, 'Indie'
777, 'RPG'
778,'Adventure'
778, 'RPG'
779,'Adventure'
779, 'Indie'
779, 'RPG'
779, 'Turn Based Strategy'
780,'Adventure'
780, 'Indie'
780, 'Platform'
781,'Adventure'
781, 'Simulator'
782,'Adventure'
782, 'Indie'
782, 'RPG'
782, 'Turn Based Strategy'
783,'Adventure'
783, 'Platform'
784,'Indie'
784, 'Strategy'
785,'Brawler'
785, 'RPG'
786,'Adventure'
786, 'RPG'
786, 'Turn Based Strategy'
787,'Adventure'
787, 'Indie'
788,'Adventure'
788, 'Brawler'
788, 'RPG'
789,'Adventure'
789, 'Platform'
789, 'Puzzle'
789, 'Shooter'
790,'Adventure'
790, 'RPG'
791,'Adventure'
791, 'Indie'
791, 'Platform'
792,'Adventure'
792, 'Brawler'
792, 'RPG'
792, 'Simulator'
793,'Adventure'
793, 'RPG'
793, 'Shooter'
794,'Platform'
794, 'Puzzle'
794, 'Shooter'
795,'Adventure'
795, 'Platform'
796,'Adventure'
796, 'RPG'
796, 'Turn Based Strategy'
797,'Adventure'
797, 'Brawler'
797, 'Music'
797, 'Platform'
798,'Adventure'
798, 'Brawler'
798, 'Shooter'
798, 'Strategy'
799,'Adventure'
799, 'Shooter'
800,'Adventure'
800, 'RPG'
800, 'Shooter'
801,'Adventure'
801, 'Brawler'
802,'Adventure'
802, 'RPG'
803,'Adventure'
803, 'Platform'
804,'Adventure'
804, 'Indie'
804, 'RPG'
805,'Adventure'
805, 'Brawler'
806,'Adventure'
806, 'RPG'
807,'Adventure'
807, 'RPG'
808,'Adventure'
808, 'Platform'
809,'Fighting'
809, 'Platform'
810,'Arcade'
810, 'Indie'
810, 'Platform'
810, 'Shooter'
811,'Adventure'
811, 'Brawler'
812,'Adventure'
812, 'RPG'
812, 'Turn Based Strategy'
813,'Adventure'
813, 'RPG'
813, 'Simulator'
813, 'Visual Novel'
814,'Adventure'
814, 'RPG'
815,'Adventure'
815, 'Indie'
816,'Adventure'
816, 'Shooter'
817,'Adventure'
817, 'Platform'
818,'RPG'
818, 'Shooter'
819,'Adventure'
819, 'Indie'
819, 'Puzzle'
819, 'Simulator'
820,'Adventure'
820, 'Shooter'
821,'Shooter'
822,'Adventure'
822, 'RPG'
822, 'Turn Based Strategy'
823,'Brawler'
823, 'Shooter'
824,'Indie'
824, 'RPG'
824, 'Simulator'
824, 'Strategy'
825,'Adventure'
825, 'Shooter'
826,'Adventure'
826, 'Puzzle'
827,'Adventure'
827, 'RPG'
828,'Adventure'
828, 'RPG'
828, 'Turn Based Strategy'
829,'Shooter'
830,'Adventure'
830, 'RPG'
831,'Indie'
831, 'Platform'
831, 'Shooter'
831, 'Visual Novel'
832,'Adventure'
832, 'Brawler'
833,'Shooter'
834,'Shooter'
835,'Adventure'
835, 'RPG'
836,'Adventure'
836, 'Platform'
837,'Adventure'
837, 'Card & Board Game'
837, 'Indie'
837, 'Puzzle'
837, 'Strategy'
838,'Adventure'
838, 'Indie'
838, 'Puzzle'
838, 'RPG'
839,'Adventure'
839, 'RPG'
840,'Adventure'
840, 'RPG'
841,'Arcade'
841, 'Indie'
841, 'RPG'
842,'Adventure'
842, 'RPG'
842, 'Shooter'
842, 'Strategy'
843,'Indie'
843, 'Platform'
843, 'Sport'
844,'Adventure'
844, 'Platform'
844, 'Puzzle'
845,'Adventure'
845, 'RPG'
845, 'Shooter'
846,'Adventure'
846, 'Tactical'
847,'Adventure'
847, 'RPG'
847, 'Turn Based Strategy'
848,'Simulator'
849,'Adventure'
849, 'Shooter'
850,'Adventure'
850, 'Indie'
850, 'RPG'
850, 'Turn Based Strategy'
851,'Adventure'
851, 'RPG'
852,'Adventure'
852, 'Platform'
853,'Adventure'
853, 'RPG'
853, 'Shooter'
854,'Shooter'
855,'MOBA'
855, 'RPG'
855, 'Strategy'
856,'Adventure'
856, 'Shooter'
857,'Adventure'
857, 'Indie'
857, 'Visual Novel'
858,'Adventure'
858, 'Brawler'
859,'Adventure'
859, 'Brawler'
859, 'RPG'
860,'Adventure'
860, 'Point-and-Click'
860, 'Puzzle'
860, 'Visual Novel'
861,'Shooter'
862,'Adventure'
862, 'RPG'
863,'Platform'
863, 'Shooter'
864,'Arcade'
865,'Adventure'
865, 'Arcade'
865, 'Indie'
865, 'Platform'
865, 'Strategy'
866,'Adventure'
866, 'RPG'
867,'Adventure'
867, 'RPG'
868,'Adventure'
868, 'Shooter'
869,'Adventure'
869, 'Platform'
869, 'Puzzle'
870,'Arcade'
870, 'Brawler'
870, 'Indie'
871,'Adventure'
871, 'Platform'
872,'RPG'
872, 'Shooter'
873,'Adventure'
873, 'Shooter'
874,'Adventure'
874, 'Puzzle'
874, 'RPG'
875,'Adventure'
875, 'Puzzle'
876,'Fighting'
876, 'Platform'
877,'RPG'
877, 'Shooter'
878,'Adventure'
878, 'Brawler'
879,'Adventure'
879, 'Brawler'
879, 'RPG'
880,'Brawler'
880, 'Indie'
881,'Platform'
882,'Adventure'
882, 'RPG'
883,'Adventure'
883, 'Shooter'
883, 'Tactical'
884,'Adventure'
884, 'Platform'
885,'Adventure'
885, 'RPG'
886,'Adventure'
886, 'Shooter'
887,'Shooter'
888,'RPG'
889,'Adventure'
889, 'Shooter'
890,'Platform'
891,'Indie'
891, 'Racing'
891, 'Sport'
892,'Adventure'
892, 'Brawler'
893,'Brawler'
894,'Adventure'
894, 'RPG'
894, 'Turn Based Strategy'
895,'Fighting'
896,'Simulator'
896, 'Sport'
897,'Adventure'
897, 'RPG'
898,'Racing'
899,'Adventure'
899, 'Shooter'
900,'Indie'
900, 'Point-and-Click'
900, 'Puzzle'
900, 'Simulator'
901,'Adventure'
901, 'RPG'
901, 'Shooter'
902,'Adventure'
902, 'RPG'
903,'Adventure'
903, 'Indie'
903, 'RPG'
903, 'Turn Based Strategy'
904,'Adventure'
904, 'RPG'
904, 'Shooter'
905,'Adventure'
905, 'Platform'
905, 'Puzzle'
905, 'Shooter'
906,'Adventure'
906, 'Platform'
907,'Adventure'
907, 'Platform'
908,'Adventure'
908, 'Indie'
908, 'Puzzle'
909,'Adventure'
909, 'Brawler'
909, 'RPG'
910,'Adventure'
910, 'RPG'
910, 'Turn Based Strategy'
911,'Brawler'
911, 'RPG'
912,'Adventure'
912, 'Platform'
912, 'Shooter'
913,'Brawler'
914,'Adventure'
914, 'Platform'
915,'RPG'
916,'Adventure'
916, 'Brawler'
916, 'Indie'
916, 'RPG'
917,'Adventure'
917, 'Brawler'
917, 'Shooter'
918,'Adventure'
918, 'Platform'
919,'Adventure'
919, 'RPG'
920,'RPG'
921,'Adventure'
921, 'Platform'
921, 'Shooter'
922,'Adventure'
922, 'Platform'
923,'Adventure'
923, 'Shooter'
923, 'Tactical'
924,'Adventure'
924, 'RPG'
924, 'Shooter'
925,'Adventure'
925, 'Simulator'
926,'Adventure'
926, 'Shooter'
927,'Arcade'
927, 'RPG'
928,'Adventure'
928, 'Indie'
928, 'Platform'
929,'Adventure'
929, 'Indie'
929, 'Puzzle'
930,'Adventure'
930, 'RPG'
930, 'Strategy'
931,'Adventure'
931, 'Indie'
931, 'Platform'
932,'Adventure'
932, 'Platform'
933,'RPG'
933, 'Shooter'
934,'Adventure'
934, 'Indie'
934, 'Puzzle'
935,'Adventure'
935, 'Brawler'
935, 'RPG'
936,'RPG'
936, 'Shooter'
937,'Adventure'
937, 'Platform'
937, 'Shooter'
938,'Adventure'
938, 'Point-and-Click'
938, 'Puzzle'
938, 'Visual Novel'
939,'Adventure'
939, 'Brawler'
939, 'RPG'
940,'Platform'
941,'Adventure'
941, 'Indie'
941, 'Platform'
941, 'Puzzle'
942,'Adventure'
942, 'Puzzle'
943,'Shooter'
944,'Adventure'
944, 'Point-and-Click'
945,'Racing'
946,'Shooter'
947,'Adventure'
947, 'Brawler'
948,'Adventure'
948, 'Puzzle'
948, 'RPG'
949,'Adventure'
949, 'Indie'
949, 'Point-and-Click'
949, 'Puzzle'
950,'Adventure'
950, 'RPG'
951,'Adventure'
951, 'RPG'
951, 'Strategy'
951, 'Visual Novel'
952,'Adventure'
952, 'Platform'
953,'Adventure'
953, 'Platform'
953, 'Shooter'
954,'Adventure'
954, 'RPG'
955,'Adventure'
955, 'Indie'
955, 'Visual Novel'
956,'Adventure'
956, 'Puzzle'
956, 'RPG'
957,'Adventure'
957, 'RPG'
958,'Adventure'
958, 'RPG'
959,'RPG'
959, 'Simulator'
960,'Adventure'
960, 'Indie'
960, 'Platform'
961,'RPG'
962,'Adventure'
962, 'RPG'
963,'Adventure'
963, 'Platform'
963, 'RPG'
964,'Shooter'
965,'Adventure'
965, 'Arcade'
965, 'Racing'
965, 'Shooter'
966,'Adventure'
966, 'Indie'
966, 'Platform'
967,'Adventure'
967, 'Platform'
967, 'Puzzle'
968,'Adventure'
968, 'RPG'
969,'Adventure'
969, 'RPG'
970,'Adventure'
971,'Adventure'
971, 'Platform'
972,'Adventure'
972, 'RPG'
973,'Adventure'
973, 'Strategy'
974,'Adventure'
974, 'Platform'
975,'Adventure'
975, 'Indie'
975, 'Visual Novel'
976,'Adventure'
976, 'Indie'
976, 'RPG'
977,'Platform'
978,'Adventure'
978, 'Puzzle'
979,'Adventure'
979, 'RPG'
979, 'Shooter'
980,'Adventure'
980, 'RPG'
981,'Adventure'
981, 'Shooter'
982,'Adventure'
982, 'Point-and-Click'
983,'Adventure'
983, 'Shooter'
984,'Adventure'
984, 'Platform'
985,'Adventure'
986,'Brawler'
986, 'Shooter'
987,'Adventure'
987, 'Indie'
987, 'RPG'
987, 'Strategy'
987, 'Turn Based Strategy'
988,'Adventure'
988, 'RPG'
988, 'Shooter'
989,'Adventure'
989, 'Brawler'
989, 'Platform'
990,'Adventure'
991,'Adventure'
991, 'Shooter'
991, 'Tactical'
992,'Platform'
993,'Adventure'
993, 'Brawler'
994,'Adventure'
994, 'Indie'
994, 'Puzzle'
995,'Adventure'
995, 'RPG'
996,'Adventure'
997,'Adventure'
997, 'Brawler'
998,'Shooter'
999,'Platform'
1000,'Adventure'
1000, 'Racing'
1000, 'Shooter'
1000, 'Simulator'
1001,'Indie'
1001, 'Strategy'
1002,'Adventure'
1002, 'Indie'
1002, 'Puzzle'
1002, 'Simulator'
1003,'Adventure'
1003, 'Brawler'
1004,'Platform'
1004, 'Shooter'
1005,'Adventure'
1005, 'RPG'
1005, 'Turn Based Strategy'
1006,'Adventure'
1006, 'Indie'
1007,'Adventure'
1007, 'RPG'
1008,'Adventure'
1008, 'RPG'
1009,'Adventure'
1009, 'Puzzle'
1009, 'Visual Novel'
1010,'Adventure'
1010, 'Brawler'
1011,'Adventure'
1011, 'Shooter'
1012,'Adventure'
1013,'Adventure'
1013, 'Brawler'
1013, 'Platform'
1014,'RPG'
1014, 'Shooter'
1015,'Fighting'
1016,'Adventure'
1016, 'Platform'
1016, 'Puzzle'
1017,'RPG'
1017, 'Turn Based Strategy'
1018,'Adventure'
1018, 'Indie'
1018, 'Puzzle'
